SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,HOA/MONTH,STATUS,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,LATITUDE,LONGITUDE
PAST SALE,February-8-2017,Single Family Residential,5912 S 118th St,Seattle,WA,98178,470000,3,2.25,Campbell Hill,2100,6412,2016,16,,Sold,http://www.redfin.com/WA/Seattle/5912-S-118th-St-98178/home/59703140,NWMLS,1046289,47.497618,-122.258894
PAST SALE,September-15-2016,Single Family Residential,8429 S 112th St,Seattle,WA,98178,585000,6,2.75,Bryn Mawr,2937,6000,2016,162,,Sold,http://www.redfin.com/WA/Seattle/8429-S-112th-St-98178/home/199354,NWMLS,962696,47.502375,-122.2261696
PAST SALE,December-20-2016,Single Family Residential,7925 S 112th St,Seattle,WA,98178,525000,3,2,Lakeridge,1780,5846,1942,66,,Sold,http://www.redfin.com/WA/Seattle/7925-S-112th-St-98178/home/199602,NWMLS,1047719,47.5025429,-122.233068
PAST SALE,November-4-2016,Single Family Residential,7623 S 112th St,Seattle,WA,98178,272200,4,1.75,Bryn Mawr,1160,6000,1952,112,,Sold,http://www.redfin.com/WA/Seattle/7623-S-112th-St-98178/home/197457,NWMLS,1026363,47.502603,-122.237174
PAST SALE,November-15-2016,Single Family Residential,10433 62nd Ave S,Seattle,WA,98178,575000,4,3.5,Lakeridge,2730,6137,1995,101,,Sold,http://www.redfin.com/WA/Seattle/10433-62nd-Ave-S-98178/home/178394,NWMLS,1036184,47.507245,-122.256279
PAST SALE,December-15-2016,Single Family Residential,10748 55th Ave S,Seattle,WA,98178,485000,4,3,Upper Rainier Beach,1675,5000,2016,71,,Sold,http://www.redfin.com/WA/Seattle/10748-55th-Ave-S-98178/home/69357047,NWMLS,1025225,47.503689,-122.264349
PAST SALE,October-11-2016,Single Family Residential,7523 S Lakeridge Dr,Seattle,WA,98178,765000,3,3.5,Lakeridge,3460,7860,1952,136,,Sold,http://www.redfin.com/WA/Seattle/7523-S-Lakeridge-Dr-98178/home/198187,NWMLS,1013278,47.5064264,-122.2406959
PAST SALE,January-27-2017,Single Family Residential,10020 Beacon Ave S,Seattle,WA,98178,400000,2,2.75,Upper Rainier Beach,1960,13125,1958,28,,Sold,http://www.redfin.com/WA/Seattle/10020-Beacon-Ave-S-98178/home/175548,NWMLS,1013655,47.5104236,-122.271584
PAST SALE,November-10-2016,Single Family Residential,7902 S 115th St,Seattle,WA,98178,455000,4,3,Lakeridge,2490,7500,1985,106,,Sold,http://www.redfin.com/WA/Seattle/7902-S-115th-St-98178/home/198386,NWMLS,1038649,47.500834,-122.234022
PAST SALE,January-12-2017,Single Family Residential,8433 S 113th St,Seattle,WA,98178,500000,5,3,Bryn Mawr,2040,3000,2003,43,,Sold,http://www.redfin.com/WA/Seattle/8433-S-113th-St-98178/home/197788,NWMLS,1050863,47.5016582,-122.2259755
PAST SALE,September-12-2016,Single Family Residential,7927 S 125th St,Seattle,WA,98178,261000,3,1,Skyway,1360,15303,1941,165,,Sold,http://www.redfin.com/WA/Seattle/7927-S-125th-St-98178/home/199022,NWMLS,964182,47.4899725,-122.2337863
PAST SALE,October-14-2016,Single Family Residential,10057 65th Ave S,Seattle,WA,98178,825000,4,3.5,Upper Rainier Beach,3255,5000,2016,133,,Sold,http://www.redfin.com/WA/Seattle/10057-65th-Ave-S-98178/home/176557,NWMLS,1026350,47.510082,-122.252691
PAST SALE,December-1-2016,Single Family Residential,10801 66th Ave S,Seattle,WA,98178,265400,3,2.75,Lakeridge,2120,9398,1955,85,,Sold,http://www.redfin.com/WA/Seattle/10801-66th-Ave-S-98178/home/177055,NWMLS,1032184,47.5032489,-122.25049
PAST SALE,December-23-2016,Single Family Residential,5521 S Bangor St,Seattle,WA,98178,200000,3,2,Skyway,1620,4500,1950,63,,Sold,http://www.redfin.com/WA/Seattle/5521-S-Bangor-St-98178/home/178523,NWMLS,957500,47.505933,-122.2636533
PAST SALE,October-28-2016,Single Family Residential,10740 55th Ave S,Seattle,WA,98118,499950,4,3,Upper Rainier Beach,1675,5000,2016,119,,Sold,http://www.redfin.com/WA/Seattle/10740-55th-Ave-S-98178/home/22688494,NWMLS,1024817,47.503808,-122.264348
PAST SALE,November-28-2016,Single Family Residential,5719 S Bangor St,Seattle,WA,98178,395000,3,1.75,Upper Rainier Beach,1300,8910,1941,88,,Sold,http://www.redfin.com/WA/Seattle/5719-S-Bangor-St-98178/home/178269,NWMLS,1007275,47.5058975,-122.2604441
PAST SALE,October-7-2016,Single Family Residential,10861 Auburn Ave S,Seattle,WA,98178,719000,3,2.5,Lakeridge,2070,6380,1952,140,,Sold,http://www.redfin.com/WA/Seattle/10861-Auburn-Ave-S-98178/home/197540,NWMLS,1017878,47.50483,-122.240913
PAST SALE,December-30-2016,Single Family Residential,12059 70th Ave S,Seattle,WA,98178,275000,2,1,Skyway,1030,7449,1955,56,,Sold,http://www.redfin.com/WA/Seattle/12059-70th-Ave-S-98178/home/195926,NWMLS,1028842,47.4928992,-122.2465176
PAST SALE,October-14-2016,Single Family Residential,11010 53rd Ave S,Seattle,WA,98178,285000,2,1,Hillman City,910,7200,1910,133,,Sold,http://www.redfin.com/WA/Seattle/11010-53rd-Ave-S-98178/home/178475,NWMLS,946960,47.5022225,-122.267271
PAST SALE,August-31-2016,Single Family Residential,7916 S 115th Place,Seattle,WA,98178,485000,3,2.5,Bryn Mawr,2590,6000,1979,177,,Sold,http://www.redfin.com/WA/Seattle/7916-S-115th-Pl-98178/home/198324,NWMLS,960059,47.500109,-122.233582
PAST SALE,October-21-2016,Single Family Residential,8505 S 110th Ct,Seattle,WA,98178,348000,1,1.75,Bryn Mawr,970,5592,1962,126,,Sold,http://www.redfin.com/WA/Seattle/8505-S-110th-Ct-98178/home/197167,NWMLS,1035637,47.50321,-122.226507
PAST SALE,November-22-2016,Single Family Residential,10038 59th Ave S,Seattle,WA,98178,417000,4,2,Upper Rainier Beach,1816,5456,1952,94,,Sold,http://www.redfin.com/WA/Seattle/10038-59th-Ave-S-98178/home/176746,NWMLS,1014294,47.510672,-122.25909
PAST SALE,October-27-2016,Single Family Residential,11452 69 Place S,Seattle,WA,98178,294000,2,1,Lakeridge,800,6240,1945,120,,Sold,http://www.redfin.com/WA/Seattle/11452-69th-Pl-S-98178/home/175964,NWMLS,1030919,47.5004849,-122.2478948
PAST SALE,August-31-2016,Single Family Residential,6221 S 118th Place,Seattle,WA,98178,354550,5,2,Skyway,1590,6000,1954,177,,Sold,http://www.redfin.com/WA/Seattle/6221-S-118th-Pl-98178/home/195482,NWMLS,969404,47.496867,-122.255512
PAST SALE,December-20-2016,Single Family Residential,11217 Crestwood Dr S,Seattle,WA,98178,324000,3,2,Skyway,1580,12400,1945,66,,Sold,http://www.redfin.com/WA/Seattle/11217-Crestwood-Dr-S-98178/home/177041,NWMLS,1028968,47.5024096,-122.2445355
PAST SALE,October-31-2016,Single Family Residential,12817 70th Ave S,Seattle,WA,98178,475000,3,1.75,Skyway,2830,42653,1975,116,,Sold,http://www.redfin.com/WA/Seattle/12817-70th-Ave-S-98178/home/195661,NWMLS,966160,47.487769,-122.247033
PAST SALE,September-30-2016,Single Family Residential,10023 64th Ave S,Seattle,WA,98178,575000,3,1.75,Upper Rainier Beach,2080,5650,1951,147,,Sold,http://www.redfin.com/WA/Seattle/10023-64th-Ave-S-98178/home/177130,NWMLS,1016255,47.5109581,-122.2538019
PAST SALE,January-20-2017,Single Family Residential,11905 64th Ave S,Seattle,WA,98178,285000,4,1,Skyway,1490,7924,1952,35,,Sold,http://www.redfin.com/WA/Seattle/11905-64th-Ave-S-98178/home/196969,NWMLS,1060378,47.496164,-122.254576
PAST SALE,October-13-2016,Single Family Residential,7841 S 135th St,Seattle,WA,98178,485000,4,3,Earlington,2280,8820,1957,134,,Sold,http://www.redfin.com/WA/Seattle/7841-S-135th-St-98178/home/196568,NWMLS,1024664,47.481366,-122.233819
PAST SALE,November-22-2016,Single Family Residential,10219 65th Ave S,Seattle,WA,98178,500000,3,1.5,Upper Rainier Beach,2130,5650,1956,94,,Sold,http://www.redfin.com/WA/Seattle/10219-65th-Ave-S-98178/home/176801,NWMLS,1039662,47.509139,-122.252699
PAST SALE,August-31-2016,Single Family Residential,10226 56th Ave S,Seattle,WA,98178,371350,2,1,Upper Rainier Beach,910,7800,1910,177,,Sold,http://www.redfin.com/WA/Seattle/10226-56th-Ave-S-98178/home/178889,NWMLS,1006089,47.5088859,-122.262764
PAST SALE,September-7-2016,Single Family Residential,12227 79th Ave S,Seattle,WA,98178,335000,4,1.5,Seattle,1200,7860,1946,170,,Sold,http://www.redfin.com/WA/Seattle/12227-79th-Ave-S-98178/home/197291,NWMLS,968518,47.492857,-122.234815
PAST SALE,February-7-2017,Single Family Residential,10402 Rainier Ave S,Seattle,WA,98178,960000,5,3.5,Lakeridge,3600,8363,1974,17,,Sold,http://www.redfin.com/WA/Seattle/10402-Rainier-Ave-S-98178/home/177576,NWMLS,1011573,47.5097512,-122.2368515
PAST SALE,February-23-2017,Single Family Residential,8244 S 128th St,Seattle,WA,98178,310000,3,1.5,Bryn Mawr,1170,12600,1964,1,,Sold,http://www.redfin.com/WA/Seattle/8244-S-128th-St-98178/home/198565,NWMLS,1066125,47.488645,-122.22843
PAST SALE,September-19-2016,Single Family Residential,10316 51st Ave S,Seattle,WA,98177,344200,4,1,Rainier Valley,2040,6694,1909,158,,Sold,http://www.redfin.com/WA/Seattle/10316-51st-Ave-S-98178/home/178515,NWMLS,954614,47.5084015,-122.2696297
PAST SALE,November-23-2016,Single Family Residential,12806 64th Ave S,Seattle,WA,98178,175000,1,1,Skyway,640,10570,1939,93,,Sold,http://www.redfin.com/WA/Seattle/12806-64th-Ave-S-98178/home/196840,NWMLS,1014854,47.4883166,-122.2540601
PAST SALE,November-1-2016,Single Family Residential,5427 S Prentice St,Seattle,WA,98178,300000,2,1,Upper Rainier Beach,1010,9300,1952,115,,Sold,http://www.redfin.com/WA/Seattle/5427-S-Prentice-St-98178/home/178570,NWMLS,1027904,47.507697,-122.265063
PAST SALE,November-21-2016,Single Family Residential,7870 S 126th St,Seattle,WA,98178,270000,3,1,Earlington,950,8900,1940,95,,Sold,http://www.redfin.com/WA/Seattle/7870-S-126th-St-98178/home/198612,NWMLS,1043765,47.488776,-122.23319
PAST SALE,January-27-2017,Single Family Residential,8420 S 117th St,Seattle,WA,98178,210000,2,1,Bryn Mawr,950,6000,1925,28,,Sold,http://www.redfin.com/WA/Seattle/8420-S-117th-St-98178/home/197646,NWMLS,956367,47.4984157,-122.2266147
PAST SALE,October-27-2016,Single Family Residential,11413 74th Ave S,Seattle,WA,98178,295000,2,1,Lakeridge,800,6050,1944,120,,Sold,http://www.redfin.com/WA/Seattle/11413-74th-Ave-S-98178/home/177102,NWMLS,1017340,47.5010068,-122.2417124
PAST SALE,January-31-2017,Single Family Residential,6004 S 120th St,Seattle,WA,98178,278000,4,1.75,Seattle,1970,7031,1958,24,,Sold,http://www.redfin.com/WA/Seattle/6004-S-120th-St-98178/home/196668,NWMLS,1045377,47.4958192,-122.257729
PAST SALE,September-15-2016,Single Family Residential,8406 S 116th St,Seattle,WA,98178,335000,3,1.5,Bryn Mawr,1020,6000,1956,162,,Sold,http://www.redfin.com/WA/Seattle/8406-S-116th-St-98178/home/199823,NWMLS,977161,47.499196,-122.227067
PAST SALE,November-7-2016,Single Family Residential,7627 S 112th St,Seattle,WA,98178,329500,4,1,Lakeridge,1200,6000,1952,109,,Sold,http://www.redfin.com/WA/Seattle/7627-S-112th-St-98178/home/199488,NWMLS,1038476,47.5026452,-122.2368999
PAST SALE,February-15-2017,Single Family Residential,11431 80th Place S,Seattle,WA,98178,599000,5,2.75,Skyway,2770,4750,2014,9,50,Sold,http://www.redfin.com/WA/Seattle/11431-80th-Pl-S-98178/home/44657647,NWMLS,1060076,47.50022,-122.232533
PAST SALE,December-5-2016,Single Family Residential,12542 69th Ave S,Seattle,WA,98178,160000,2,0.75,Skyway,716,9310,1943,81,,Sold,http://www.redfin.com/WA/Seattle/12542-69th-Ave-S-98178/home/195618,NWMLS,1042687,47.4890728,-122.2481355
PAST SALE,January-30-2017,Single Family Residential,12033 70th Ave S,Seattle,WA,98178,338000,4,1.75,Skyway,1660,6160,1944,25,,Sold,http://www.redfin.com/WA/Seattle/12033-70th-Ave-S-98178/home/196977,NWMLS,975341,47.493859,-122.247091
PAST SALE,December-30-2016,Single Family Residential,11452 60th Ave S,Seattle,WA,98178,419917,3,2.5,Skyway,2780,6135,1965,56,,Sold,http://www.redfin.com/WA/Seattle/11452-60th-Ave-S-98178/home/196716,NWMLS,1046556,47.499296,-122.257968
PAST SALE,November-1-2016,Single Family Residential,10515 Laurel Lane S,Seattle,WA,98178,599000,4,2.5,Lakeridge,2790,9911,1995,115,,Sold,http://www.redfin.com/WA/Seattle/10515-Laurel-Ln-S-98178/home/197273,NWMLS,1018196,47.5070805,-122.2365194
PAST SALE,January-13-2017,Single Family Residential,7332 S 131st Ct,Seattle,WA,98178,360000,3,2.25,Earlington,1990,13230,1967,42,,Sold,http://www.redfin.com/WA/Seattle/7332-S-131st-Ct-98178/home/195764,NWMLS,1059760,47.484923,-122.241282
PAST SALE,February-17-2017,Single Family Residential,8529 S 114th,Seattle,WA,98178,564000,5,2.75,Bryn Mawr,2901,6450,1968,7,,Sold,http://www.redfin.com/WA/Seattle/8529-S-114th-St-98178/home/198793,NWMLS,1066518,47.5009362,-122.2243404
PAST SALE,September-28-2016,Single Family Residential,10841 Rustic Rd S,Seattle,WA,98178,404000,4,1,Lakeridge,1440,9730,1945,149,,Sold,http://www.redfin.com/WA/Seattle/10841-Rustic-Rd-S-98178/home/198823,NWMLS,1015796,47.505424,-122.245828
PAST SALE,September-30-2016,Single Family Residential,12816 76th Ave S,Seattle,WA,98178,490000,4,3.25,Seattle,3600,27010,1965,147,,Sold,http://www.redfin.com/WA/Seattle/12816-76th-Ave-S-98178/home/196497,NWMLS,968653,47.487843,-122.238026
PAST SALE,October-21-2016,Single Family Residential,7136 S Sunnycrest Rd,Seattle,WA,98178,640000,4,1.75,Lakeridge,2230,9625,1955,126,,Sold,http://www.redfin.com/WA/Seattle/7136-S-Sunnycrest-Rd-98178/home/199291,NWMLS,1029056,47.5079859,-122.2438095
PAST SALE,September-21-2016,Single Family Residential,11411 71st Place S,Seattle,WA,98178,282000,3,1,Lakeridge,880,5700,1945,156,,Sold,http://www.redfin.com/WA/Seattle/11411-71st-Pl-S-98178/home/176469,NWMLS,1014249,47.5016748,-122.2465676
PAST SALE,October-6-2016,Single Family Residential,8217 S 123rd Place,Seattle,WA,98178,520000,4,1.75,Bryn Mawr,2220,8000,1964,141,,Sold,http://www.redfin.com/WA/Seattle/8217-S-123rd-Pl-98178/home/199493,NWMLS,1025630,47.4923808,-122.2293882
PAST SALE,January-18-2017,Single Family Residential,5530 S 129th St,Seattle,WA,98178,446500,5,2,Skyway,2930,40000,1936,37,,Sold,http://www.redfin.com/WA/Seattle/5530-S-129th-St-98178/home/343993,NWMLS,1022374,47.489082,-122.262533
PAST SALE,December-30-2016,Single Family Residential,6819 S 124th St,Seattle,WA,98178,300000,2,1,Skyway,1100,9000,1954,56,,Sold,http://www.redfin.com/WA/Seattle/6819-S-124th-St-98178/home/195784,NWMLS,932799,47.4923209,-122.2481097
PAST SALE,October-7-2016,Single Family Residential,5320 S Leo St,Seattle,WA,98178,395000,4,2.5,Seattle,2460,14900,1958,140,,Sold,http://www.redfin.com/WA/Seattle/5320-S-Leo-St-98178/home/178978,NWMLS,1009896,47.502868,-122.266701
PAST SALE,December-14-2016,Single Family Residential,7729 S 115th Place,Seattle,WA,98178,599900,4,3.25,Lakeridge,3180,3900,2006,72,,Sold,http://www.redfin.com/WA/Seattle/7729-S-115th-Pl-98178/home/2069724,NWMLS,1023532,47.4997457,-122.2358894
PAST SALE,December-9-2016,Single Family Residential,7418 S 127th St,Seattle,WA,98178,300000,3,1.75,Skyway,1040,7004,1943,77,,Sold,http://www.redfin.com/WA/Seattle/7418-S-127th-St-98178/home/196415,NWMLS,1042742,47.4892786,-122.2402425
PAST SALE,January-27-2017,Single Family Residential,7414 S 118th Place,Seattle,WA,98178,355000,4,1.75,Skyway,1270,5900,1944,28,,Sold,http://www.redfin.com/WA/Seattle/7414-S-118th-Pl-98178/home/197399,NWMLS,1060451,47.4978783,-122.2410179
PAST SALE,September-29-2016,Single Family Residential,7753 S Lakeridge Dr,Seattle,WA,98178,600000,3,2.5,Lakeridge,2370,8450,1974,148,,Sold,http://www.redfin.com/WA/Seattle/7753-S-Lakeridge-Dr-98178/home/199774,NWMLS,933850,47.5035313,-122.2347226
PAST SALE,September-8-2016,Single Family Residential,10842 Crestwood Dr S,Seattle,WA,98178,360000,3,1,Lakeridge,1740,8460,1943,169,,Sold,http://www.redfin.com/WA/Seattle/10842-Crestwood-Dr-S-98178/home/197327,NWMLS,1005334,47.5045787,-122.2439548
PAST SALE,November-17-2016,Single Family Residential,7024 S Lakeridge Dr,Seattle,WA,98178,525000,4,1.75,Lakeridge,2440,7434,1956,99,,Sold,http://www.redfin.com/WA/Seattle/7024-S-Lakeridge-Dr-98178/home/198014,NWMLS,1033428,47.507116,-122.243614
PAST SALE,August-31-2016,Single Family Residential,11901 84th Ave S,Seattle,WA,98178,330000,3,1,Bryn Mawr,1030,7695,1957,177,,Sold,http://www.redfin.com/WA/Seattle/11901-84th-Ave-S-98178/home/198728,NWMLS,1001590,47.496106,-122.228027
PAST SALE,October-21-2016,Single Family Residential,7132 S 115th St,Seattle,WA,98178,361000,4,2,Lakeridge,1690,6890,1945,126,,Sold,http://www.redfin.com/WA/Seattle/7132-S-115th-St-98178/home/176231,NWMLS,1014614,47.49991,-122.243941
PAST SALE,January-20-2017,Single Family Residential,12270 Beacon Ave S,Seattle,WA,98178,473500,4,3,Skyway,2532,9976,1972,35,,Sold,http://www.redfin.com/WA/Seattle/12270-Beacon-Ave-S-98178/home/196059,NWMLS,1060039,47.4922217,-122.2549317
PAST SALE,February-3-2017,Single Family Residential,10035 61st Ave S Unit B,Seattle,WA,98178,494000,5,2.75,Rainier Beach,2370,5008,2000,21,,Sold,http://www.redfin.com/WA/Seattle/10035-61st-Ave-S-98178/unit-B/home/176183,NWMLS,1061568,47.510889,-122.258273
PAST SALE,December-21-2016,Single Family Residential,12450 80th Ave S,Seattle,WA,98178,340000,3,2,Earlington,1560,20250,1946,65,,Sold,http://www.redfin.com/WA/Seattle/12450-80th-Ave-S-98178/home/197103,NWMLS,1052719,47.490158,-122.232274
PAST SALE,October-31-2016,Single Family Residential,8540 S 116th,Seattle,WA,98178,247000,3,1,Bryn Mawr,1130,6000,1913,116,,Sold,http://www.redfin.com/WA/Seattle/8540-S-116th-St-98178/home/197667,NWMLS,1041558,47.4991921,-122.2237989
PAST SALE,October-24-2016,Single Family Residential,10150 Rainier Ave S,Seattle,WA,98178,650000,3,1.75,Rainier Beach,1580,5134,1953,123,,Sold,http://www.redfin.com/WA/Seattle/10150-Rainier-Ave-S-98178/home/177400,NWMLS,1011090,47.5112101,-122.244127
PAST SALE,November-1-2016,Single Family Residential,8246 S 121st St,Seattle,WA,98178,240000,2,1,Bryn Mawr,850,4500,1943,115,,Sold,http://www.redfin.com/WA/Seattle/8246-S-121st-St-98178/home/198243,NWMLS,1014291,47.494936,-122.228276
PAST SALE,January-20-2017,Single Family Residential,10624 62nd Ave S,Seattle,WA,98178,532500,4,2.5,Upper Rainier Beach,2540,8833,1977,35,,Sold,http://www.redfin.com/WA/Seattle/10624-62nd-Ave-S-98178/home/178730,NWMLS,1059238,47.505583,-122.255721
PAST SALE,August-31-2016,Single Family Residential,5348 S Bangor St,Seattle,WA,98178,315000,3,1.75,Seattle,1490,6700,1980,177,,Sold,http://www.redfin.com/WA/Seattle/5348-S-Bangor-St-98178/home/178833,NWMLS,976789,47.5064061,-122.2654774
PAST SALE,January-27-2017,Single Family Residential,7715 S 128th St,Seattle,WA,98178,660000,3,3,Skyway,2250,29800,2006,28,,Sold,http://www.redfin.com/WA/Seattle/7715-S-128th-St-98178/home/8185257,NWMLS,1055620,47.4880535,-122.2365562
PAST SALE,September-30-2016,Single Family Residential,12824 77th Ave S,Seattle,WA,98178,425000,4,2.5,Earlington,2140,9900,1964,147,,Sold,http://www.redfin.com/WA/Seattle/12824-77th-Ave-S-98178/home/195867,NWMLS,1005908,47.4875533,-122.2369143
PAST SALE,December-6-2016,Single Family Residential,11123 Beacon Ave S,Seattle,WA,98178,348000,3,1,Skyway,1310,14176,1947,80,,Sold,http://www.redfin.com/WA/Seattle/11123-Beacon-Ave-S-98178/home/178630,NWMLS,1040650,47.5004984,-122.2680523
PAST SALE,December-30-2016,Single Family Residential,12023 59th Ave S,Seattle,WA,98178,405000,4,1.75,Seattle,2360,9310,1959,56,,Sold,http://www.redfin.com/WA/Seattle/12023-59th-Ave-S-98178/home/196949,NWMLS,1024030,47.495,-122.260047
PAST SALE,September-9-2016,Single Family Residential,7717 S 116th St,Seattle,WA,98178,545000,3,2,Lakeridge,2520,7920,1961,168,,Sold,http://www.redfin.com/WA/Seattle/7717-S-116th-St-98178/home/199160,NWMLS,1005314,47.498932,-122.236055
PAST SALE,September-27-2016,Single Family Residential,12209 77th Ave S,Seattle,WA,98178,239000,4,1.5,Skyway,1340,7260,1944,150,,Sold,http://www.redfin.com/WA/Seattle/12209-77th-Ave-S-98178/home/198639,NWMLS,973971,47.4934117,-122.2373369
PAST SALE,October-17-2016,Single Family Residential,12846 72nd Ave S,Seattle,WA,98178,625000,6,3.5,Earlington,4476,12108,2002,130,,Sold,http://www.redfin.com/WA/Seattle/12846-72nd-Ave-S-98178/home/196453,NWMLS,938042,47.486909,-122.242551
PAST SALE,October-12-2016,Single Family Residential,10614 60th Ave S,Seattle,WA,98178,535000,3,1.75,Upper Rainier Beach,1880,6670,1958,135,,Sold,http://www.redfin.com/WA/Seattle/10614-60th-Ave-S-98178/home/178255,NWMLS,1032871,47.505559,-122.257939
PAST SALE,November-21-2016,Single Family Residential,6611 S 127th Place,Seattle,WA,98178,380000,4,2.25,Seattle,2690,10488,1960,95,,Sold,http://www.redfin.com/WA/Seattle/6611-S-127th-Pl-98178/home/195331,NWMLS,1016580,47.488764,-122.2514314
PAST SALE,September-29-2016,Single Family Residential,8032 S 112th St,Seattle,WA,98178,449988,4,1.5,Lakeridge,2010,10080,1953,148,,Sold,http://www.redfin.com/WA/Seattle/8032-S-112th-St-98178/home/199413,NWMLS,1001754,47.5029172,-122.2310029
PAST SALE,October-3-2016,Single Family Residential,7510 S Ryan St,Seattle,WA,98178,386500,3,2,Lakeridge,1200,3612,1910,144,,Sold,http://www.redfin.com/WA/Seattle/7510-S-Ryan-St-98178/home/177444,NWMLS,948474,47.509842,-122.240575
PAST SALE,February-8-2017,Single Family Residential,6241 S 118th Place,Seattle,WA,98178,349000,3,2,Skyway,1180,6000,1954,16,,Sold,http://www.redfin.com/WA/Seattle/6241-S-118th-Pl-98178/home/195460,NWMLS,1055829,47.496875,-122.254784
PAST SALE,January-6-2017,Single Family Residential,8036 S 130th St,Seattle,WA,98178,355000,4,1,Renton,2280,9480,1938,49,,Sold,http://www.redfin.com/WA/Seattle/8036-S-130th-St-98178/home/196920,NWMLS,1055549,47.4865987,-122.2314306
PAST SALE,January-19-2017,Single Family Residential,10614 68th Ave S,Seattle,WA,98178,430000,4,2,Seattle,1880,7080,1955,36,,Sold,http://www.redfin.com/WA/Seattle/10614-68th-Ave-S-98178/home/177057,NWMLS,1024730,47.5059313,-122.2489219
PAST SALE,November-4-2016,Single Family Residential,10249 65th Ave S,Seattle,WA,98178,610000,2,1.75,Upper Rainier Beach,2300,4407,1958,112,,Sold,http://www.redfin.com/WA/Seattle/10249-65th-Ave-S-98178/home/176893,NWMLS,1032672,47.508302,-122.252706
PAST SALE,November-15-2016,Single Family Residential,8503 S 121st St,Seattle,WA,98178,335000,3,2,Bryn Mawr,1520,6000,1952,101,,Sold,http://www.redfin.com/WA/Seattle/8503-S-121st-St-98178/home/199435,NWMLS,1006350,47.494447,-122.225452
PAST SALE,December-26-2016,Single Family Residential,10741 63rd Ave S,Seattle,WA,98178,410000,3,2,Upper Rainier Beach,1820,7560,1954,60,,Sold,http://www.redfin.com/WA/Seattle/10741-63rd-Ave-S-98178/home/177993,NWMLS,1053115,47.5036839,-122.2534686
PAST SALE,February-6-2017,Single Family Residential,5129 S Creston St,Seattle,WA,98178,303000,1,1.5,Rainier Beach,1200,6496,1947,18,,Sold,http://www.redfin.com/WA/Seattle/5129-S-Creston-St-98178/home/178644,NWMLS,1056784,47.506808,-122.268821
